Track.Name,Artist,Streams,Track_id,Date,Region,Artist_id
Cheap Thrills,Corta La Bocha,16202,0gMpULrVyvPX3rWGfQUfea,1/1/2017,ar,0S1oNelpphJBFejqhPFez5
Ahora Imagino Cosas,El Mato A Un Policia Motorizado,13493,5iQfFljjs2rwXYe68V9VyE,6/22/2017,ar,5rLsN2LxYaEPLa1N7I2mPB
Una Calle Nos Separa,Nestor En Bloque,21903,4UUbQorHhl3LGvK1BrfKTE,1/1/2018,ar,2to8xMgnoxHCXPF7eWJPvg
Slow Hands,Niall Horan,16569,38yBBH2jacvDxrznF7h08J,10/20/2017,ar,1Hsdzj7Dlq2I7tHP7501T4
Quería Ser Como Él,No Te Va Gustar,12588,2gRa1eZhojckmX1wZPikAY,6/5/2017,ar,4ZDoy7AWNgQVmX7T0u0B1j
La Realidad (Remix),Pusho,15289,2PgsOTPkF25VJ9cZmUjSKE,9/5/2017,ar,2qbEtwBVyobgpNP5KcHE9J
Mil Horas,Los Abuelos De La Nada,12364,7uKe068f3goRFEhH6MCbun,4/25/2017,ar,5R3NywPPOyhLfdvutgg0me
Pretextos,Maluma,12299,7HDOS7qOhBxmcsWTv29PSK,1/2/2017,ar,1r4hJ1h58CWwUQe3MxPuau
Me Quedo Con Vos,Olvidate!,13979,047wZQy2qgOm5WKIeZ91LK,5/19/2017,ar,7Czvx73uua4PB239Dza1Je
Piel a Piel,Dame 5,11914,2q3B7GLCEA4uYvuo2g5P82,1/15/2017,ar,0J65S0gB0D1gDEd0hK196k
El Tesoro de los Inocentes,Indio Solari y los Fundamentalistas del Aire Acondicionado,15423,7qGn9WweEDJw8KZwJqB1KN,3/10/2017,ar,0nUGkxUncFeXt0Dr0hhrc4
Legui,La Beriso,12153,6VhCpWspvtTNlx0EifVK3v,1/2/2017,ar,0Dy32zfSrQ332Bz8wsthKJ
Sin Principio Ni Final,Abel Pintos,12463,6ihwy1c6tsMC6AWANIrhH2,6/19/2017,ar,6HTUcOExehqydqa7C3usAa
Si Ella Quisiera (Remix) [feat. Yandel & Gadiel],Justin Quiles,12174,1Kerea7WH2f330cdQimwZk,5/1/2017,ar,14zUHaJZo1mnYtn6IBRaRP
Tramposa Y Mentirosa,Leo Mattioli,21042,6KzeUBu1BE8q24CblG6oku,12/25/2017,ar,2Mu8h5sFkOziL0Rfn7FXIA
Cuando Pase El Temblor - Remasterizado 2007,Soda Stereo,16070,3uMYq07Kj5m564OQwdSCrD,1/1/2017,ar,7An4yvF7hDYDolN4m5zKBp
Te Robo Remix,Gigolo Y La Exce,13874,2qHiGVZkLDpQr5MsBWspSD,6/17/2017,ar,7lCRuW6BSXGAsxuQV9lR0i
Prendido Fuego,No Te Va Gustar,13016,0jwRuf0oR6FcDetPlpJ5z6,6/3/2017,ar,4ZDoy7AWNgQVmX7T0u0B1j
Me Tiene Mal,Paulo,14928,0ARuGcZhMlufZpE6BfKri8,12/18/2017,ar,2pmee4agt5Yr8nC4kykumi
Jamas,RC BAND,16013,3bdgsOwSmdtKfo0K02BT8P,1/1/2017,ar,3T9mIcWq46otZ8Nk2w0bRw
Nada Personal - Remasterizado 2007,Soda Stereo,12908,4PBou1i63krEp3jKCPhxVD,2/15/2017,ar,7An4yvF7hDYDolN4m5zKBp
No Te Hagas,DJ Yayo,12790,4M8dOdOKD7DnOP37PLdUuL,7/23/2017,ar,6sPVGPkxslll1c4pdHvxYh
Lola,Duki,16116,1zZY7jIGBBGfUCSgNsVuRg,11/9/2017,ar,4NuGa3Ttbr3JMtp1VXiuW9
On The Loose,Niall Horan,16354,4kVo85bcmBkvMBcJl42XCA,10/20/2017,ar,1Hsdzj7Dlq2I7tHP7501T4
Efecto Doppler (SEP7IMO DIA),Soda Stereo,15348,4FPZCGIAYVJ3fQve5yqRWL,3/10/2017,ar,7An4yvF7hDYDolN4m5zKBp
Yo me Enamoré,Amar Azul,21407,6wWLC6V7TJ7NEygWHc1CFh,1/1/2018,ar,NA
Quien Dijo Amigos,Carlitos Rossy,11991,5mmeEKfSZZiggiRsNF5kot,1/2/2017,ar,0FDJB5xf8i09jDjIg1qNED
Vale la pena,#TocoParaVos,13795,0cB2boMVCVfVrZYItg6Vmm,1/7/2017,ar,4PdggFNYwGfjRfkdG5OfES
Que Lo Nuestro Se Quede Nuestro,Carlos Rivera,12802,3rtxFFGZ10e2vYBo7PsPf2,2/15/2017,ar,39yVoqm6sYFvvqF1RciUVf
Ahora Me Llama - Remix,Karol G,16150,0mQD5ilmghCieAw6E6YFrd,10/6/2017,ar,790FomKkXshlbRYZFtlgla
Trátame Suavemente - Remasterizado 2007,Soda Stereo,11972,65DBZofI0b79kfHTcWWDuU,1/2/2017,ar,7An4yvF7hDYDolN4m5zKBp
Baila Morena,Dame 5,11518,5ut9BH3m0lH2kRfZc3YSKV,2/28/2017,ar,0J65S0gB0D1gDEd0hK196k
T-Shirt,Foo Fighters,16613,3OG5wVO27N3HtdtxPLpPFt,9/15/2017,ar,7jy3rLJdDQY21OgRLCZ9sD
La Cabaña,La K'onga,20371,2cTKuxpHcPzDFRbbhE2WxP,12/25/2017,ar,3ghRXw2nUEH2THaL82hw8R
Autodestructivo,No Te Va Gustar,12702,0eTU0Br9OK8LybsjrXl6gH,6/3/2017,ar,4ZDoy7AWNgQVmX7T0u0B1j
El Desorden,Ozuna,15265,0JOUrhZGMCx3lk9VosAQWl,11/21/2017,ar,NA
Yo Bailaré (feat. Zenon Pereyra),Halconizados de Amor,13771,2olCTYZA0iEuLVv1W4gSg0,1/7/2017,ar,3v658DOBjBgmCnzoJcjLj5
Había una Vez …,Indio Solari y los Fundamentalistas del Aire Acondicionado,12560,2mjtPZJEuPaUn4YD2s0BC8,3/14/2017,ar,0nUGkxUncFeXt0Dr0hhrc4
Ego,Lali,15701,27xe7DYBq1xD5LIfkIrpAj,1/1/2017,ar,22P1OY4TRFRwhP0q29loQ8
Lo Que Pasa en la Noche,Mano Arriba,15337,2eOleVJlGvBE027wpnYt2H,8/26/2017,ar,4YBAOrBF9vBB9inOLtpRzp
A Ella Le Gusta la Noche,AX 13,13793,7xWM8ZsNUOMVBHQOE77Re9,1/14/2017,ar,474st1ZFIh7IOiUcw9ojHd
Rocanroles Sin Destino,Callejeros,11697,46yA2K9FA0PaCbeWkezvFC,1/2/2017,ar,2osoVujXgV0PA8lhqDKYFw
Nunca quise,Intoxicados,11998,0ZAJ660VP57lLK4U7NlGOy,1/4/2017,ar,4VgvR7eu3k2T20mo6mXhXF
Se Parece Más A Ti,Jambao,15600,4bWdlExSeKAotB6uJwxFlf,1/1/2017,ar,37zUz0gjTaNCWTOymnuWGG
Dígame usted señorita,Kale “La Evolución”,13608,4Q7uDmFtF2IRxFwAvuPXRn,1/21/2017,ar,57T1dRrwZqZJbR6VC6wDRz
Persiana Americana,Agapornis,15501,4amGeAvkzFunJTHZ0KJZba,1/1/2017,ar,27Yc5RzJf27tJfqezJnHY1
Quit (feat. Ariana Grande),Cashmere Cat,12880,4Q5yMlwAfAoitqg4r9oZHN,5/18/2017,ar,2LZDXcxJWgsJfKXZv9a5eG
A L I E N S,Coldplay,14431,6pwvH9LfroBLqd3dez9vBz,7/7/2017,ar,4gzpq5DPGxSnKTe4SA8HAU
La Noche Eterna,El Mato A Un Policia Motorizado,13009,0oTDAJdyXD32cvawlw4Vpd,6/22/2017,ar,5rLsN2LxYaEPLa1N7I2mPB
The Love You Got,Poncho,11667,3HZTBtQd6SPsCY1Nvo55f0,1/2/2017,ar,4ADdzb8h9qQTE8XPmSxY8r
Uh amor (feat. Lionel Ferro),#TocoParaVos,13659,5iwXmJp9HTaGdLexUNQlNp,5/12/2017,ar,4PdggFNYwGfjRfkdG5OfES
Prohibido,Callejeros,12270,5kfg05FFAsnW4ikMqSfI3g,3/22/2017,ar,2osoVujXgV0PA8lhqDKYFw
Lejos,Dame 5,13992,6Kk4fza1rX70tVY3ZZcsic,6/23/2017,ar,0J65S0gB0D1gDEd0hK196k
Porque te Amo,La Cumbia,20820,25DfDOwP1giHlA05V3LyUR,1/1/2018,ar,1JBqDQ2nqzGdgOEv7f4Gev
Seguir Viviendo Sin Tu Amor,Luis Alberto Spinetta,12267,2qBirMakpTdz9ymxrZEyzg,2/8/2017,ar,1MuQ2m2tg7naeRGAOxYZer
Carnaval,Maluma,14952,1nO4EGuBjR75IGbFYzqPxO,1/1/2017,ar,1r4hJ1h58CWwUQe3MxPuau
Sentí el Sabor,Rombai,13358,2TN5VueWaAxwkzHgmtDRMn,1/27/2017,ar,5KQX0Ui06LVm6PApyicRFK
With Or Without You,U2,14151,3yvlcIteooc31cPjyWPTw1,10/10/2017,ar,51Blml2LZPmy7TTiAg47vQ
A Veces Vuelvo,Catupecu Machu,12475,2E2dLZK0gSTl6vjr53BfKM,2/1/2017,ar,059ysTnWcrm4yFwTr0NDjc
Spaghetti del Rock,Divididos,11645,6rg1MBZqggsQ5olFGTw0rr,1/2/2017,ar,6ZIgPKHzpcswB8zh7sRIhx
Ready for the Night,Duki,16398,7JIjlqksUcoVWOM3XdINe6,11/10/2017,ar,1bAftSH8umNcGZ0uyV7LMg
Hacer un puente,La Franela,14230,18Q3WTfyWX1tdS1cp42NhA,11/6/2017,ar,5P57GCRyvU7ln5GwNXU8ku
Te de Campana,DJ Tetraguy,12093,0StRt2W3IPe2MnpixQi6e5,3/5/2017,ar,08zuWo2uo2p0zOQHVwXbhh
Es Mi Culpa,Luciano Pereyra,15059,4AJRUZy9JvRp9KZYYE5K8T,9/20/2017,ar,6ZZ2DeepA3GpoGU4KwqSlU
B.U.H.O (feat. Duki & Klave),Midel,13899,6F9BrSf6kqJkV6Uyq589uj,9/4/2017,ar,4EcIU574ksr6mC1GMEOe0p
Abrazame,Rombai,11782,1n9hIe71hmoQKQpA7ClT9O,1/4/2017,ar,5KQX0Ui06LVm6PApyicRFK
Si Le Robo un Beso,VI-EM,13616,6jGe0g2BFj8IZuotfEq6v6,1/7/2017,ar,44hJXrVhoyA1fV1dn4wdHC
Volaré,Benjamín Amadeo,14786,34mvkVskpYxe7CfkEs3XCY,1/1/2017,ar,6GYXfifD78PYARjZzxQzrG
Personalmente,Las Pelotas,12303,7q7XFO9av9VpNJSXKJwJxD,2/1/2017,ar,1Qv4E1VgZOGnOYd99Kp5Bs
Make You Mine,Maxi Trusso,11743,02zBhKZIES8MMX9lvo1WKQ,1/4/2017,ar,1V7tGmh5DDSNE0VsUcorJL
Romantic - NOTD Remix,Stanaj,11953,3SGWp9fJCzgK0WcpcKSQdy,2/22/2017,ar,3zrUX1hQrUB9aXcOiyQLmN
The Hills,The Weeknd,11464,25khomWgBVamSdKw7hzm3l,4/3/2017,ar,1Xyo4u8uXC1ZmMpatF05PJ
Te Robo,Zato DJ,16215,7iWkLOkV4TzEIH7ciP6guB,11/30/2017,ar,75VwO8amb6eCuE9gYagNZZ
No Me Olvides,Abel Pintos,12803,2Pq3bGuvCa1beNMrBxgcKT,7/3/2017,ar,6HTUcOExehqydqa7C3usAa
Yellow,Coldplay,12258,3AJwUDP919kvQ9QcozQPxg,6/8/2017,ar,4gzpq5DPGxSnKTe4SA8HAU
Hoja en Blanco,Dread Mar I,11524,0oNpxZqwRZwVOD09fD0gzm,1/3/2017,ar,1aw0Cdl1DIrtUrUA6fGbAR
Reyes de la Noche,Guasones,12255,3nnDwYz3dEd4p2ESdpS1G0,3/15/2017,ar,2wjmZuSHtRx96Qxb8HiP2o
El Embrujo,Los Palmeras,20612,34ayIgjQsK3f7fJis67UWg,1/1/2018,ar,2Htm0q72SjGSmsy8EOIhRG
El Pibe de los Astilleros,Patricio Rey y sus Redonditos de Ricota,12841,02ZtIbjdZKpvdeUNmY0LWp,7/31/2017,ar,6byQKddO1b34lXC2ZEjehQ
Por lo que yo te quiero,Walter Olmos,19819,6q8IfvTRGvi2IZUmkavsr9,12/25/2017,ar,68mkWeq03e98dvIEI0jr0N
Tu beso y tu piel (feat. Gustas Mio),#TocoParaVos,13425,20fHUaxxdQ7DzMhHnni7Ih,1/7/2017,ar,4PdggFNYwGfjRfkdG5OfES
Madrugada,La Beriso,14684,4SGCn3ZVXa7bepHuAdQvC9,1/1/2017,ar,0Dy32zfSrQ332Bz8wsthKJ
Que Rico Baila,Rombai,17112,5QTWB74jDroxV6DvMqV533,11/17/2017,ar,5KQX0Ui06LVm6PApyicRFK
Tanto Amor,Abel Pintos,13677,12dlQ3DhTydNecGP6atzIu,7/1/2017,ar,6HTUcOExehqydqa7C3usAa
Po' encima (feat. Bryant Myers),Arcangel,13035,7sWdGtYvzlzuQRAoZ7fGeO,5/5/2017,ar,4SsVbpTthjScTS7U2hmr1X
Arrancacorazones,Attaque 77,11695,2zogXcCqvKJwh3o67W3GG3,4/26/2017,ar,5rI6C5mJm6GYXbGHhpHTu9
Una Nueva Noche Fría,Callejeros,12127,39KmBOGkD1ztCbVeo2uspA,3/15/2017,ar,2osoVujXgV0PA8lhqDKYFw
Tan Distintos,Guasones,12108,5lVxdKsJkQClhBLK7lfurE,6/1/2017,ar,2wjmZuSHtRx96Qxb8HiP2o
Adiós,Gustavo Cerati,11343,1rh4kDY9T4fHVDum8Foi5k,2/6/2017,ar,1QOmebWGB6FdFtW7Bo3F0W
Esta Saliendo El Sol,Intoxicados,14579,2pmHBQiIjVfTyn3p1rRbSB,10/3/2017,ar,4VgvR7eu3k2T20mo6mXhXF
Fue Tan Bueno,La Franela,12961,0i2elQQdEZwsDX5icf0Co8,8/1/2017,ar,5P57GCRyvU7ln5GwNXU8ku
Corazón Fugitivo,La Renga,12791,08Az8ihw2PvIlj4cpLsZgT,7/31/2017,ar,30fEdZPXgWfC4sNttcyB3C
Me Tiene Mal,Paulo Londra,15991,5BHiSQqlKWKoSmASzJTrVg,1/5/2018,ar,3vQ0GE3mI0dAaxIMYe5g7z
"Si Me Muero (feat. Farruko, Lary Over, Nengo Flow & Darell)",Pepe Quintana,12532,7gLApUvGknNvpqeRtgp7S9,8/13/2017,ar,7LXdYckhvHWU4ejXbkHa3N
Terapia de Amor Intensiva (SEP7IMO DIA),Soda Stereo,14633,3wy5XqAAA5uEdTjsDuG8GE,3/10/2017,ar,7An4yvF7hDYDolN4m5zKBp
Dame Esta Noche,The Panas,11580,1X1oBjkT63tulB4Ogndoip,4/15/2017,ar,2uot6fY5M4c7qyfEloSoV0
La niñera,AX 13,11554,7r8ku3BunFqO8MdxIMefaO,1/4/2017,ar,474st1ZFIh7IOiUcw9ojHd
Blockia,Bad Bunny,12567,3uPLiBTUgz7wrGJ2mw1rzM,5/20/2017,ar,4q3ewBCX7sLwd24euuV69X
Ojalá (feat. Darell),De La Ghetto,15974,3EMDvnVpQd9RZJvKSpOhUm,1/5/2018,ar,3EiLUeyEcA6fbRPSHkG5kb
Be The One,Dua Lipa,15140,7FCfMXYTIiQ9b4hDYs4Iol,11/14/2017,ar,6M2wZ9GZgrQXHCFfjv46we
Otra Vuelta de Tuerca,Las Pastillas del Abuelo,11636,3Azo521e0Tacq8znJWaDQO,4/26/2017,ar,0D5U7oXEE4dut2DPyUDLca
Luna Llena,Paulo Londra,13848,2IHHv2q579pCRw5Xkj0Fs6,10/22/2017,ar,3vQ0GE3mI0dAaxIMYe5g7z
Tus Ojos No Me Ven,Agapornis,14483,5lZzrsIShvSlXlYlJiaiEf,1/1/2017,ar,27Yc5RzJf27tJfqezJnHY1
Violeta,Alcides,20288,44ZRUhwJopErgSsvJ8iH7I,1/1/2018,ar,2ao7Jx5TiinWuCtz6Lig4g
Choka Choka,Chayanne,16020,02wdwZ0ffTX0AAGYRNqMwF,11/24/2017,ar,1JbemQ1fPt2YmSLjAFhPBv
...Baby One More Time - Recorded at Spotify Studios NYC,Ed Sheeran,12862,4mJDfMcT7odIUjWlb2WO4L,6/9/2017,ar,6eUKZXaKkcviH0Ku9w2n3V
QLO,Jimena Baron,14497,4gvolyZ9mVlB7jmifBeUpT,10/24/2017,ar,2VcOA5QxHanUnsQxVw2OP5
Amigos y Enemigos - Remix,Noriel,12725,2sA4woGW5KgEgGXXxOKPAZ,7/31/2017,ar,2pQAUIesBqfT87PaM1ijtk
Oncemil,Abel Pintos,13204,3y5ahYM9zwyOCt3mieZ0PZ,4/28/2017,ar,6HTUcOExehqydqa7C3usAa
Te De Campana,Atomic Otro Way,14154,6OdD1XrpFD5BuxiAMFUWZC,9/24/2017,ar,05i5DIXDf4Ai4NEPEi3uBZ
Me Gusta,Ciro y los Persas,12529,3pMo77B4r1NwwIK78lO4xf,1/11/2017,ar,2Eo4Yaukt9d6dnZrY5hQKi
Shape of You - Versión Cumbia,DJ Pirata,12992,7MruO65t7LwBCvRHMp0D3p,5/12/2017,ar,4MlPk7Q5wc1b5KRKSCDNnh
IDGAF,Dua Lipa,15966,76cy1WJvNGJTj78UqeA5zr,11/16/2017,ar,6M2wZ9GZgrQXHCFfjv46we
Chica Brasileña,El Super Hobby,12655,5gwCA6eUUqFNg5VVWo2Yzo,1/6/2017,ar,4nTNHKAVWQyqnvRuBW4N4V
Su Novio Anterior,El Villano,11343,64CvAy6EPQpxCNbW2LNze9,1/3/2017,ar,6nEgkeR03q2qtKZmrVq100
Desafio (feat. Maluma),Jory Boy,12167,3pk19nKnFSl9E4X7gqq10A,1/17/2017,ar,5lFhCi03HDneWzvCxGctrT
Alone,Marshmello,10503,12mGwph2YzDIlChtq3EdXP,4/2/2017,ar,64KEffDW9EtZ1y2vBYgq8T
El Pecado,Ozuna,11294,5waUXf92wjHTSOmSQz02W4,1/2/2017,ar,NA
Una Ráfaga de Amor,Rafaga,14419,4i5NFoPWqTqlsR4WyoVFtB,1/1/2017,ar,0CBKUzrf6yGdTgxAQbUUHS
Intento,Ulises Bueno,10892,1nvomogWZSfnw3H4Uti0eL,3/12/2017,ar,2UqRkW2wfEkZmyvKyTTv2W
Sólo necesito,#TocoParaVos,14397,7kK1cPOZ9RxZcgamiYysxw,1/1/2017,ar,4PdggFNYwGfjRfkdG5OfES
Aire,Axel,13488,7vhesMGuUU7By3RWmS73wO,7/15/2017,ar,32x1uogH2zajP85pzZAtuE
Lean,El Nene La amenaza,13474,3NWdNMJXQm2u1X4BFge4Ag,9/4/2017,ar,6kq4GHwUcUojGIu0ziSNXf
La del Control,Eloy,12742,6GifecgpowoFIJCJCBtR8l,2/3/2017,ar,0eet2VBconGGtNYJ0CBgHu
Una Flor,Ozuna,13801,1N9VY22tQUnD84bNWUsyKe,9/5/2017,ar,NA
Juntos a la Par,Pappo,11523,1Ig4pCPanhzXl7C86MmBUc,4/26/2017,ar,1db5TWniHR7iqwXer7AiQ2
Someday,The Strokes,11241,56NkIxSZZiMpFP5ZNSxtnT,4/3/2017,ar,0epOFNiUfyON9EYx7Tpr6V
La Disco La Parte En Dos,aLee DJ,11138,5eKz6EomwRhyEySGEmCuRA,3/19/2017,ar,1Q257Q8HvFsbM8ZCyoQbC6
"Tarara (Remix) [feat. Farruko, Ozuna, Cosculluela, Arcangel & Zion]",Alexio,11193,5GVvn3XvDtcXJpfN0GmtUp,1/2/2017,ar,4Tw0VaV1ENei24iQnktjXj
Dime Si Vas a Volver,Bad Bunny,15621,5nT1PxclTOlAggzM3Q4Nkr,12/26/2017,ar,4q3ewBCX7sLwd24euuV69X
Paradise,Coldplay,14949,7wBrglFVTNCcW6IhdgBkm1,11/14/2017,ar,4gzpq5DPGxSnKTe4SA8HAU
A Fuego - Remix,DrefQuila,12948,2i0FJ19sVfhcv5Npr2dEZv,11/20/2017,ar,4QH4TZkH3FfEWMlPMVTFCB
Momentz (feat. De La Soul),Gorillaz,13020,2RCp9QBnFSxdKe8RD4xF8s,4/28/2017,ar,3AA28KZvwAUcZuOKwyblJQ
Zafar,La Vela Puerca,13475,0ZYcjnsXrs7BxWGnU0uVeV,10/2/2017,ar,6nVcjUJemqpJjc1WevwTvL
A las Nueve,No Te Va Gustar,11481,0uuEqOyKlABOB7hzWKcEeG,1/4/2017,ar,4ZDoy7AWNgQVmX7T0u0B1j
Guante Blanco,No Te Va Gustar,11488,7aVJckZFBbTxdDecITXNQf,6/5/2017,ar,4ZDoy7AWNgQVmX7T0u0B1j
Baila Toma,"Osmani Garcia ""La Voz""",11625,1VUm0rdXGDjAOApxFxGFJ4,1/24/2017,ar,37G8DfNgO4mQ3PKh5droSo
Gabriela,Ulises Bueno,12130,0yDywtFV5WIZBFGuC082Mo,7/23/2017,ar,2UqRkW2wfEkZmyvKyTTv2W
Te Quiero Igual,Andrés Calamaro,11280,4Y7nAGTGPq8jikscC0jIHy,4/18/2017,ar,3tAICgiSR5PfYY4B8qsoAU
Everyday,Ariana Grande,12131,3FiE2d325mIOc4YjkSLVJR,3/30/2017,ar,66CXWjxzNUsdJxJ2JdwvnR
Dime Si Vas a Volver,Bad Bunny,14989,5rqTZC65iasIJYBwJnUZaM,12/4/2017,ar,4q3ewBCX7sLwd24euuV69X
A Head Full Of Dreams,Coldplay,14879,6f49kbOuQSOsStBpyGvQfA,11/14/2017,ar,4gzpq5DPGxSnKTe4SA8HAU
Tacos Altos,Farruko,15771,66pK7thQ0yw1xlqw8AQSlw,1/9/2018,ar,329e4yvIujISKGKz1BZZbO
Destroy,Lit Killah,13870,4cK9Q0g8LpOYaVyEjTCWGD,10/17/2017,ar,1vqR17Iv8VFdzure1TAXEq
Y el Mundo Me Comió a Mi,No Te Va Gustar,12009,5w5iSI6HkxJc0LIoqnKz2F,6/3/2017,ar,4ZDoy7AWNgQVmX7T0u0B1j
Nuestro Secreto,Pijama Party,13204,2Uqu3vMH3NxjaQBpgp7u6q,1/7/2017,ar,1aOhJVEGjCbYJLYPCitGdm
Something Just Like This - Tokyo Remix,Coldplay,14376,5ffwnb6hqsKZp8cG6q90OW,7/14/2017,ar,4gzpq5DPGxSnKTe4SA8HAU
Puti Short,De La Calle,12465,1KTnaTJgCt0F3WwMNjL5T6,5/6/2017,ar,5YrBL6QmqRYTvr52b0IOT3
Switch,Iggy Azalea,13080,02LZ1fGJE8fB56yTlCVMEV,5/19/2017,ar,5yG7ZAZafVaAlMTeBybKAL
La Tonta,Jimena Baron,14420,0imzSFFJDCdKruduJHFN6A,7/21/2017,ar,2VcOA5QxHanUnsQxVw2OP5
Balada Del Diablo y La Muerte,La Renga,11574,4ObkiTmpsSU31gqGhTb8SH,1/25/2017,ar,30fEdZPXgWfC4sNttcyB3C
Campanas en la Noche,Los Tipitos,13206,0C9V5jMElp7laZZdsCHufD,10/11/2017,ar,1SykQGBiBwkQ1fcGpJ1BJt
No hay más nada,Los Totora,14232,2nruW43pcr20cNm3DBCDbz,1/1/2017,ar,6Cv7YpJ01y71mdgm4szmU2
Tamo Activo,Los Turros,11653,1UqwQ9sQlpEzriYvYb2HBM,6/6/2017,ar,6QVEWdYtBkaJcboEtH5FeB
Camara Lenta,Paulo,14322,5JrmBHuqKgomak23Q4Ju3l,12/18/2017,ar,2pmee4agt5Yr8nC4kykumi
Confiado & Tranquilo,Paulo Londra,14344,1Ch9GzbQRNGweMmLqG855b,12/19/2017,ar,3vQ0GE3mI0dAaxIMYe5g7z
Cámara Lenta,Paulo Londra,15566,0DFxA6i4yu8AORcdPrDEmd,1/8/2018,ar,3vQ0GE3mI0dAaxIMYe5g7z
Tu y Yo,Pijama Party,11464,4FZZy7ESCCm9Q8cqyy1ZKP,6/25/2017,ar,1aOhJVEGjCbYJLYPCitGdm
"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,15782,5DoLhdU27owX1NMrKLUbUl,11/24/2017,ar,6HqgxkTt9KGyt27zYrwVan
Ahora mirame,Ulises Bueno,13323,780CrNUSw5RrRWHSOf9sAA,7/1/2017,ar,2UqRkW2wfEkZmyvKyTTv2W
Dime Cosas Lindas,Dame 5,15315,335SGs7Q58sUqkbgqF5Z3J,11/29/2017,ar,0J65S0gB0D1gDEd0hK196k
No Lo Niegues (feat. Sammy & Falsetto),Dayme y El High,12691,5FcGBPGcyOPKfsExbSlmzd,2/25/2017,ar,4JreHVYyb6GqE2BU03Kx96
Farsante,DJ Yayo,12876,3PWNdFSPifegH4NqnIIvzZ,10/29/2017,ar,6sPVGPkxslll1c4pdHvxYh
No Vendo Trap,Duki,16217,4Sg1SDOCbsWBcqA0ZEBDxf,11/17/2017,ar,4NuGa3Ttbr3JMtp1VXiuW9
La Lokita Del Septum,Duki,14693,0Ov7pMzLa1wDpgmZfnCClN,11/27/2017,ar,1bAftSH8umNcGZ0uyV7LMg
Terremoto Pa Tu Cola,El Apache Ness,15358,1J9WTzQ3ZU6sAUdhdkTOCn,9/22/2017,ar,5lPewWWLzFoRj13tTLgeF8
Muevelo Mami,Iacho,15086,2BIxGGD8Rs7OmJqkzmfxG2,12/11/2017,ar,6ybOB74nYTUpM6VGiP1egr
Detras De Ti (Remix) [feat. Ozuna],Jory Boy,11922,74eN3ZNL7krJw1BIcjA5pc,1/5/2017,ar,5lFhCi03HDneWzvCxGctrT
Dime si eres feliz,La Champions Liga,19826,2FsKAVOxpmnxhxmEsqrZOD,1/1/2018,ar,4osqF39bEPXPsJfVUXeCh3
Será - En Vivo,Las Pelotas,13310,1aYjm9O8FgoTLCL7OKNKu8,11/5/2017,ar,1Qv4E1VgZOGnOYd99Kp5Bs
Tal Vez,Marama,14204,6aZOHHz5AvwM4MA6ygFjIY,1/1/2017,ar,4GepMkTgrIZECoCC55vqjW
Relax,Paulo Londra,14752,3lRdAB8pde348eiSc25Aq9,1/2/2018,ar,3vQ0GE3mI0dAaxIMYe5g7z
Aventura,Pijama Party,11408,1y9mv4NMheIuIUKf9hsIsy,1/4/2017,ar,1aOhJVEGjCbYJLYPCitGdm
Columbo,Wanda,9807,2mhwX8vAz2l3i2wlrG8Av1,10/6/2017,at,6Kg9EvjSnEm5swmrvWCJyB
Jedermann,Pizzera & Jaus,4932,4rkEjyRMjc6rcj7WROZ9XK,1/1/2017,at,355ClqG0dW1RFLQ2kXloTp
"Climb Every Mountain (""The Sound of Music"" Revisited)",The Makemakes,5384,5rGfLbkEYMbZtFvpDLoPKL,12/28/2017,at,49fUvnsMssQdAWBo7VoKQK
I'm Alive,Kamaliya,4261,1RUFy5DCdNIywIEn9iTc7P,11/14/2017,at,0zW1Z8MPCF2XkoCLjH5JzE
Sprit n' Soda,Bilderbuch,4248,0mm1AciU27BzwHyMQ6oynW,2/17/2017,at,2ErWLckuGFl84nGmg5fwyG
"Weiter, weiter",Wanda,4821,75zqu0ugtQKfXaTpKX2RRw,10/6/2017,at,6Kg9EvjSnEm5swmrvWCJyB
SUPERFUNKYPARTYTIME,Bilderbuch,4057,33TXYsV7mJ8hze9JMthRjh,2/17/2017,at,2ErWLckuGFl84nGmg5fwyG
I <3 Stress,Bilderbuch,3939,6HVZCQH3pb61ppx5Fs7ID1,2/17/2017,at,2ErWLckuGFl84nGmg5fwyG
Carpe/Diem,Bilderbuch,3894,0KkLInq8FnXRBKHEv91Xrz,2/17/2017,at,2ErWLckuGFl84nGmg5fwyG
43,Wanda,4417,16gn3fgWfX2LMjsHHAKrta,10/6/2017,at,6Kg9EvjSnEm5swmrvWCJyB
Investment 7,Bilderbuch,3731,5yUrHLEmImCPZ4VssugixY,2/17/2017,at,2ErWLckuGFl84nGmg5fwyG
Erzähl Deinen Mädels Ich Bin Wieder In Der Stadt,Bilderbuch,3674,52RSmC7Hc3L01jPSo2IUMg,2/17/2017,at,2ErWLckuGFl84nGmg5fwyG
sneakers4free,Bilderbuch,3432,4InQneGYeB0SymC35qFsJD,2/17/2017,at,2ErWLckuGFl84nGmg5fwyG
Butterflies - Original Version,Kamaliya,5012,3ivjqi3gI4ierKNyoBcnID,12/3/2017,at,0zW1Z8MPCF2XkoCLjH5JzE
